,ORDERDATE,YEAR,MONTH,QUARTER,QUANTITY_ORDERED,PRICE_EACH,MSRP,SALES,STATUS,PRODUCT_LINE,STATE,DEAL_SIZE
2334,2003-11-19,2003,11,4,42,85.72,102,3600.24,5,1,1,1
2335,2004-01-15,2004,1,1,37,100.0,102,4040.03,5,1,1,1
2336,2004-02-21,2004,2,1,30,100.0,102,3336.9,5,1,1,1
2337,2004-04-05,2004,4,2,27,100.0,102,3113.64,5,1,9,1
2338,2004-05-26,2004,5,2,25,100.0,102,2832.0,5,1,1,2
2339,2004-06-30,2004,6,2,34,97.97,102,3330.98,5,1,4,1
2340,2004-08-02,2004,8,3,38,100.0,102,4304.64,5,1,4,1
2341,2004-08-27,2004,8,3,26,100.0,102,2600.26,5,1,4,2
2342,2004-09-30,2004,9,3,38,100.0,102,4382.16,5,1,1,1
2343,2004-10-15,2004,10,4,50,84.7,102,4235.0,5,1,1,1
2344,2004-11-03,2004,11,4,22,100.0,102,2626.8,5,1,9,2
2345,2004-11-17,2004,11,4,32,100.0,102,5026.56,5,1,11,1
2346,2004-11-24,2004,11,4,31,71.02,102,2201.62,5,1,1,2
2347,2004-12-07,2004,12,4,40,100.0,102,4326.8,5,1,1,1
2348,2005-01-07,2005,1,1,22,100.0,102,3425.18,5,1,4,1
2349,2005-02-03,2005,2,1,41,100.0,102,4701.88,5,1,1,1
2350,2005-03-04,2005,3,1,45,48.98,102,2204.1,5,1,1,2
2351,2005-04-08,2005,4,2,45,100.0,102,5189.4,5,1,1,1
2352,2003-02-17,2003,2,1,39,40.15,43,1565.85,5,6,1,2
2353,2003-04-29,2003,4,2,49,50.62,43,2480.38,5,6,15,2
2354,2003-06-27,2003,6,2,27,50.19,43,1355.13,5,6,1,2
2355,2003-08-10,2003,8,3,34,36.66,43,1246.44,5,6,4,2
2356,2003-10-08,2003,10,4,20,41.02,43,820.4,5,6,1,2
2357,2003-10-28,2003,10,4,48,51.93,43,2492.64,5,6,1,2
2358,2003-12-01,2003,12,4,29,38.4,43,1113.6,5,6,1,2
2359,2004-01-12,2004,1,1,43,41.02,43,1763.86,5,6,10,2
2360,2004-02-20,2004,2,1,41,46.26,43,1896.66,5,6,15,2
2361,2004-04-02,2004,4,2,41,35.35,43,1449.35,5,6,0,2
2362,2004-05-11,2004,5,2,36,51.93,43,1869.48,5,6,1,2
2363,2004-06-24,2004,6,2,49,37.97,43,1860.53,0,6,1,2
2364,2004-07-23,2004,7,3,38,45.39,43,1724.82,5,6,1,2
2365,2004-08-21,2004,8,3,33,51.93,43,1713.69,5,6,1,2
2366,2004-09-15,2004,9,3,26,48.44,43,1259.44,5,6,1,2
2367,2004-10-15,2004,10,4,47,43.64,43,2051.08,5,6,9,2
2368,2004-11-01,2004,11,4,34,47.57,43,1617.38,5,6,3,2
2369,2004-11-12,2004,11,4,34,51.93,43,1765.62,5,6,1,2
2370,2004-11-24,2004,11,4,40,50.62,43,2024.8,5,6,1,2
2371,2004-12-04,2004,12,4,40,82.21,43,3288.4,5,6,2,1
2372,2004-12-17,2004,12,4,33,82.59,43,2725.47,5,6,7,2
2373,2005-02-03,2005,2,1,49,65.8,43,3224.2,5,6,1,1
2374,2005-03-03,2005,3,1,27,100.0,43,3211.38,5,6,4,1
2375,2005-03-30,2005,3,1,49,36.66,43,1796.34,5,6,1,2
2376,2005-04-03,2005,4,2,56,35.35,43,1979.6,3,6,6,2
2377,2005-05-10,2005,5,2,37,51.93,43,1921.41,5,6,1,2
2378,2003-01-31,2003,1,1,33,100.0,115,3705.24,5,5,1,1
2379,2003-04-04,2003,4,2,27,100.0,115,2843.91,5,5,9,2
2380,2003-06-03,2003,6,2,46,100.0,115,6176.42,5,5,9,1
2381,2003-08-01,2003,8,3,44,100.0,115,5500.44,5,5,1,1
2382,2003-09-21,2003,9,3,26,100.0,115,3220.1,5,5,1,1
2383,2003-10-22,2003,10,4,48,94.92,115,4556.16,5,5,1,1
2384,2003-11-06,2003,11,4,23,100.0,115,3114.89,5,5,1,1
2385,2003-11-14,2003,11,4,45,100.0,115,4948.2,5,5,1,1
2386,2003-11-25,2003,11,4,49,100.0,115,5161.17,5,5,9,1
2387,2003-12-09,2003,12,4,28,94.92,115,2657.76,5,5,4,2
2388,2004-02-12,2004,2,1,37,100.0,115,3983.05,5,5,1,1
2389,2004-03-15,2004,3,1,34,100.0,115,3974.94,5,5,1,1
2390,2004-05-05,2004,5,2,22,100.0,115,2928.42,5,5,1,2
2391,2004-06-15,2004,6,2,29,100.0,115,3054.57,5,5,1,1
2392,2004-07-20,2004,7,3,34,98.39,115,3345.26,5,5,1,1
2393,2004-08-20,2004,8,3,38,100.0,115,4310.72,5,5,1,1
2394,2004-09-08,2004,9,3,41,100.0,115,4983.14,5,5,9,1
2395,2004-10-13,2004,10,4,42,100.0,115,4618.32,5,5,4,1
2396,2004-10-22,2004,10,4,28,100.0,115,3403.12,5,5,1,1
2397,2004-11-05,2004,11,4,38,100.0,115,5190.42,5,5,1,1
2398,2004-11-20,2004,11,4,23,100.0,115,3141.57,5,5,1,1
2399,2004-12-02,2004,12,4,31,71.4,115,2213.4,5,5,1,2
2400,2004-12-15,2004,12,4,46,100.0,115,4896.7,5,5,1,1
2401,2005-01-23,2005,1,1,48,56.55,115,2714.4,5,5,1,2
2402,2005-02-22,2005,2,1,29,100.0,115,3087.05,5,5,1,1
2403,2005-03-17,2005,3,1,46,100.0,115,5692.96,5,5,1,1
2404,2005-05-03,2005,5,2,26,100.0,115,3460.86,5,5,1,1
2405,2005-05-31,2005,5,2,18,100.0,115,1895.94,2,5,1,2
2406,2003-01-31,2003,1,1,32,53.31,58,1705.92,5,4,1,2
2407,2003-04-16,2003,4,2,21,49.21,58,1033.41,5,4,1,2
2408,2003-06-03,2003,6,2,46,69.12,58,3179.52,5,4,9,1
2409,2003-08-08,2003,8,3,42,49.79,58,2091.18,5,4,1,2
2410,2003-09-28,2003,9,3,31,57.41,58,1779.71,5,4,1,2
2411,2003-10-22,2003,10,4,38,66.78,58,2537.64,5,4,1,2
2412,2003-11-06,2003,11,4,38,64.44,58,2448.72,5,4,1,2
2413,2003-11-14,2003,11,4,20,48.62,58,972.4,5,4,4,2
2414,2003-11-26,2003,11,4,46,62.09,58,2856.14,5,4,2,2
2415,2004-01-02,2004,1,1,30,65.61,58,1968.3,5,4,1,2
2416,2004-02-12,2004,2,1,30,68.54,58,2056.2,5,4,1,2
2417,2004-03-15,2004,3,1,43,52.14,58,2242.02,5,4,1,2
2418,2004-05-05,2004,5,2,49,63.85,58,3128.65,5,4,1,1
2419,2004-07-20,2004,7,3,43,56.82,58,2443.26,5,4,11,2
2420,2004-08-20,2004,8,3,37,66.78,58,2470.86,5,4,1,2
2421,2004-09-08,2004,9,3,35,55.07,58,1927.45,5,4,9,2
2422,2004-10-14,2004,10,4,34,60.34,58,2051.56,5,4,1,2
2423,2004-10-22,2004,10,4,38,61.51,58,2337.38,5,4,1,2
2424,2004-11-05,2004,11,4,44,100.0,58,5932.96,5,4,1,1
2425,2004-11-21,2004,11,4,21,100.0,58,2296.77,5,4,9,2
2426,2004-12-02,2004,12,4,44,100.0,58,6490.88,5,4,1,1
2427,2004-12-15,2004,12,4,25,64.93,58,1623.25,5,4,1,2
2428,2005-01-26,2005,1,1,24,58.58,58,1405.92,5,4,14,2
2429,2005-02-22,2005,2,1,38,60.06,58,2282.28,5,4,1,2
2431,2005-05-05,2005,5,2,51,63.85,58,3256.35,5,4,2,1
2432,2003-03-03,2003,3,1,34,82.99,81,2821.66,5,1,1,2
2433,2003-05-07,2003,5,2,44,74.85,81,3293.4,5,1,1,1
2434,2003-07-02,2003,7,3,44,96.0,81,4224.0,5,1,1,1
2435,2003-08-25,2003,8,3,38,81.36,81,3091.68,5,1,1,1
2436,2003-10-10,2003,10,4,31,71.6,81,2219.6,5,1,1,2
2437,2003-11-04,2003,11,4,48,80.55,81,3866.4,5,1,7,1
2438,2003-11-11,2003,11,4,21,93.56,81,1964.76,5,1,1,2
2439,2003-11-19,2003,11,4,40,66.72,81,2668.8,5,1,1,2
2440,2004-01-15,2004,1,1,40,80.55,81,3222.0,5,1,1,1
2441,2004-02-21,2004,2,1,50,77.29,81,3864.5,5,1,1,1
2442,2004-04-05,2004,4,2,20,68.34,81,1366.8,5,1,9,2
2443,2004-05-26,2004,5,2,48,72.41,81,3475.68,5,1,1,1
2444,2004-06-30,2004,6,2,47,89.5,81,4206.5,5,1,4,1
2445,2004-08-02,2004,8,3,21,70.78,81,1486.38,5,1,4,2
2446,2004-08-27,2004,8,3,39,78.92,81,3077.88,5,1,4,1
2447,2004-09-30,2004,9,3,44,80.55,81,3544.2,5,1,1,1
2448,2004-10-15,2004,10,4,28,88.68,81,2483.04,5,1,1,2
2449,2004-11-03,2004,11,4,45,77.29,81,3478.05,5,1,9,1
2450,2004-11-17,2004,11,4,20,100.0,81,3657.8,5,1,11,1
2451,2004-11-24,2004,11,4,38,100.0,81,4682.36,5,1,1,1
2452,2004-12-09,2004,12,4,26,100.0,81,3937.7,5,1,1,1
2453,2005-01-07,2005,1,1,44,100.0,81,4984.32,5,1,4,1
2454,2005-02-03,2005,2,1,49,100.0,81,5406.66,5,1,1,1
2455,2005-03-04,2005,3,1,22,100.0,81,3491.18,5,1,1,1
2456,2005-04-08,2005,4,2,31,68.34,81,2118.54,5,1,1,2
2457,2003-02-11,2003,2,1,41,70.67,66,2897.47,5,3,1,2
2458,2003-04-28,2003,4,2,25,76.67,66,1916.75,5,3,1,2
2459,2003-06-12,2003,6,2,31,60.0,66,1860.0,5,3,1,2
2460,2003-08-08,2003,8,3,41,64.0,66,2624.0,5,3,1,2
2461,2003-09-28,2003,9,3,43,64.67,66,2780.81,5,3,1,2
2462,2003-10-23,2003,10,4,43,75.34,66,3239.62,0,3,1,1
2463,2003-11-07,2003,11,4,24,76.0,66,1824.0,5,3,1,2
2464,2003-11-14,2003,11,4,21,54.0,66,1134.0,5,3,4,2
2465,2003-11-26,2003,11,4,23,64.67,66,1487.41,5,3,1,2
2466,2004-01-02,2004,1,1,38,74.67,66,2837.46,5,3,1,2
2467,2004-02-19,2004,2,1,31,62.67,66,1942.77,5,3,1,2
2468,2004-03-29,2004,3,1,36,70.67,66,2544.12,5,3,6,2
2469,2004-05-07,2004,5,2,36,71.34,66,2568.24,0,3,9,2
2470,2004-06-17,2004,6,2,34,62.0,66,2108.0,5,3,12,2
2471,2004-07-21,2004,7,3,21,65.34,66,1372.14,5,3,1,2
2472,2004-08-20,2004,8,3,45,78.67,66,3540.15,5,3,0,1
2473,2004-09-10,2004,9,3,26,75.34,66,1958.84,5,3,4,2
2474,2004-10-14,2004,10,4,50,54.0,66,2700.0,5,3,1,2
2475,2004-10-29,2004,10,4,41,62.0,66,2542.0,5,3,1,2
2476,2004-11-09,2004,11,4,39,60.0,66,2340.0,5,3,1,2
2477,2004-11-23,2004,11,4,22,100.0,66,2816.44,5,3,14,2
2478,2004-12-02,2004,12,4,46,76.67,66,3526.82,5,3,1,1
2479,2005-01-31,2005,1,1,44,100.0,66,4627.92,5,3,1,1
2480,2005-02-28,2005,2,1,25,77.34,66,1933.5,5,3,1,2
2481,2005-03-23,2005,3,1,39,66.67,66,2600.13,5,3,1,2
2482,2005-05-06,2005,5,2,37,71.34,66,2639.58,3,3,4,2
2483,2003-02-17,2003,2,1,31,100.0,91,3312.97,5,2,1,1
2484,2003-04-29,2003,4,2,47,82.21,91,3863.87,5,2,15,1
2485,2003-06-27,2003,6,2,24,77.64,91,1863.36,5,2,1,2
2486,2003-08-10,2003,8,3,36,100.0,91,3945.96,5,2,4,1
2487,2003-10-08,2003,10,4,48,100.0,91,4954.08,5,2,1,1
2488,2003-10-28,2003,10,4,28,98.65,91,2762.2,5,2,1,2
2489,2003-12-01,2003,12,4,48,83.12,91,3989.76,5,2,1,1
2490,2004-01-12,2004,1,1,21,78.55,91,1649.55,5,2,10,2
2491,2004-02-20,2004,2,1,25,100.0,91,2534.75,5,2,15,2
2492,2004-04-02,2004,4,2,25,100.0,91,2580.25,5,2,0,2
2493,2004-05-11,2004,5,2,31,91.34,91,2831.54,5,2,1,2
2494,2004-06-24,2004,6,2,40,84.03,91,3361.2,0,2,1,1
2495,2004-07-23,2004,7,3,32,89.51,91,2864.32,5,2,1,2
2496,2004-08-21,2004,8,3,24,83.12,91,1994.88,5,2,1,2
2497,2004-09-15,2004,9,3,42,100.0,91,4296.6,5,2,1,1
2498,2004-10-15,2004,10,4,21,100.0,91,2224.95,5,2,9,2
2499,2004-11-01,2004,11,4,34,82.21,91,2795.14,5,2,3,2
2500,2004-11-12,2004,11,4,27,100.0,91,2762.1,5,2,1,2
2501,2004-11-24,2004,11,4,30,88.6,91,2658.0,5,2,1,2
2502,2004-12-04,2004,12,4,39,100.0,91,5043.87,5,2,2,1
2503,2004-12-17,2004,12,4,20,60.54,91,1210.8,5,2,7,2
2504,2005-02-03,2005,2,1,37,81.87,91,3029.19,5,2,1,1
2506,2005-03-30,2005,3,1,47,87.69,91,4121.43,5,2,1,1
2507,2005-04-03,2005,4,2,11,100.0,91,1135.31,3,2,6,2
2508,2005-05-10,2005,5,2,23,91.34,91,2100.82,5,2,1,2
2509,2003-02-11,2003,2,1,29,70.15,86,2034.35,5,3,1,2
2510,2003-04-16,2003,4,2,38,79.68,86,3027.84,5,3,1,1
2511,2003-06-06,2003,6,2,32,97.0,86,3104.0,5,3,1,1
2512,2003-08-08,2003,8,3,43,84.01,86,3612.43,5,3,1,1
2513,2003-09-28,2003,9,3,31,87.48,86,2711.88,5,3,1,2
2514,2003-10-21,2003,10,4,29,100.0,86,3013.97,5,3,4,1
2515,2003-11-07,2003,11,4,31,88.34,86,2738.54,5,3,1,2
2516,2003-11-14,2003,11,4,30,94.4,86,2832.0,5,3,4,2
2517,2003-11-26,2003,11,4,50,94.4,86,4720.0,5,3,2,1
2518,2004-01-02,2004,1,1,40,80.55,86,3222.0,5,3,1,1
2519,2004-02-18,2004,2,1,23,97.0,86,2231.0,5,3,1,2
2520,2004-03-20,2004,3,1,26,88.34,86,2296.84,5,3,3,2
2521,2004-05-07,2004,5,2,40,100.0,86,4157.2,0,3,9,1
2522,2004-07-21,2004,7,3,21,100.0,86,2146.2,5,3,1,2
2523,2004-08-20,2004,8,3,43,86.61,86,3724.23,5,3,1,1
2524,2004-09-09,2004,9,3,29,71.89,86,2084.81,5,3,1,2
2525,2004-10-14,2004,10,4,38,91.81,86,3488.78,5,3,1,1
2526,2004-10-22,2004,10,4,23,76.22,86,1753.06,5,3,1,2
2527,2004-11-10,2004,11,4,20,100.0,86,3469.2,4,3,1,1
2528,2004-11-21,2004,11,4,36,70.3,86,2530.8,5,3,9,2
2529,2004-12-02,2004,12,4,28,100.0,86,2924.32,5,3,1,2
2530,2005-01-26,2005,1,1,44,100.0,86,4496.8,5,3,14,1
2531,2005-02-23,2005,2,1,49,100.0,86,6397.44,5,3,1,1
2532,2005-03-28,2005,3,1,32,80.55,86,2577.6,5,3,1,2
2533,2005-05-06,2005,5,2,34,100.0,86,3533.62,3,3,4,1
2534,2003-02-17,2003,2,1,30,100.0,90,3177.3,5,3,1,1
2535,2003-04-28,2003,4,2,29,94.14,90,2730.06,5,3,1,2
2536,2003-06-16,2003,6,2,22,85.99,90,1891.78,5,3,2,2
2537,2003-08-10,2003,8,3,26,100.0,90,2612.48,5,3,4,2
2538,2003-10-06,2003,10,4,32,91.43,90,2925.76,5,3,1,2
2539,2003-10-23,2003,10,4,29,100.0,90,2940.02,0,3,1,2
2540,2003-11-08,2003,11,4,34,96.86,90,3293.24,5,3,1,1
2541,2003-11-14,2003,11,4,24,99.57,90,2389.68,5,3,1,2
2542,2003-11-26,2003,11,4,24,90.52,90,2172.48,5,3,1,2
2543,2004-01-09,2004,1,1,33,88.71,90,2927.43,5,3,1,2
2544,2004-02-19,2004,2,1,26,100.0,90,2659.54,5,3,1,2
2545,2004-05-08,2004,5,2,40,95.95,90,3838.0,5,3,4,1
2546,2004-06-24,2004,6,2,44,94.14,90,4142.16,0,3,1,1
2547,2004-07-21,2004,7,3,24,90.52,90,2172.48,5,3,4,2
2548,2004-08-20,2004,8,3,20,94.14,90,1882.8,5,3,0,2
2549,2004-09-15,2004,9,3,34,100.0,90,3477.86,5,3,1,1
2550,2004-10-14,2004,10,4,34,97.76,90,3323.84,5,3,11,1
2551,2004-11-01,2004,11,4,45,93.24,90,4195.8,5,3,3,1
2552,2004-11-12,2004,11,4,41,100.0,90,4156.58,5,3,1,1
2553,2004-11-23,2004,11,4,55,71.25,90,3918.75,5,3,14,1
2554,2004-12-03,2004,12,4,23,100.0,90,2352.67,5,3,4,2
2555,2004-12-17,2004,12,4,24,45.39,90,1089.36,5,3,7,2
2556,2005-01-31,2005,1,1,32,84.41,90,2701.12,5,3,1,2
2557,2005-03-01,2005,3,1,29,85.76,90,2487.04,4,3,1,2
2558,2005-03-30,2005,3,1,36,100.0,90,3910.32,5,3,1,1
2559,2005-04-01,2005,4,2,46,87.8,90,4038.8,5,3,1,1
2560,2005-05-09,2005,5,2,32,95.95,90,3070.4,1,3,15,1
2561,2003-02-17,2003,2,1,34,100.0,99,3763.46,5,2,1,1
2562,2003-04-29,2003,4,2,24,100.0,99,2584.8,5,2,15,2
2563,2003-06-16,2003,6,2,40,100.0,99,4427.6,5,2,2,1
2564,2003-08-10,2003,8,3,26,82.77,99,2152.02,5,2,4,2
2565,2003-10-06,2003,10,4,20,100.0,99,2353.4,5,2,1,2
2566,2003-10-28,2003,10,4,31,100.0,99,3431.39,5,2,1,1
2567,2003-11-08,2003,11,4,22,87.75,99,1930.5,5,2,1,2
2568,2003-11-27,2003,11,4,42,100.0,99,4774.56,5,2,1,1
2569,2004-01-12,2004,1,1,26,99.72,99,2592.72,5,2,10,2
2570,2004-02-19,2004,2,1,37,87.75,99,3246.75,5,2,1,1
2571,2004-04-02,2004,4,2,38,88.75,99,3372.5,5,2,0,1
2572,2004-05-11,2004,5,2,35,100.0,99,3909.15,5,2,1,1
2573,2004-06-24,2004,6,2,33,90.75,99,2994.75,0,2,1,2
2574,2004-07-23,2004,7,3,39,100.0,99,4472.52,5,2,1,1
2575,2004-08-21,2004,8,3,45,100.0,99,4576.95,5,2,1,1
2576,2004-09-15,2004,9,3,24,100.0,99,2441.04,5,2,1,2
2577,2004-10-15,2004,10,4,35,88.75,99,3106.25,5,2,9,1
2578,2004-11-01,2004,11,4,23,100.0,99,2706.41,5,2,3,2
2579,2004-11-12,2004,11,4,37,100.0,99,4021.53,5,2,1,1
2580,2004-11-24,2004,11,4,55,87.75,99,4826.25,5,2,1,1
2581,2004-12-03,2004,12,4,49,100.0,99,4935.28,5,2,4,1
2582,2004-12-17,2004,12,4,26,100.0,99,2754.7,5,2,7,2
2583,2005-02-03,2005,2,1,33,100.0,99,3856.71,5,2,1,1
2584,2005-03-01,2005,3,1,37,83.84,99,3102.08,4,2,1,1
2585,2005-03-30,2005,3,1,22,86.76,99,1908.72,5,2,1,2
2587,2005-05-10,2005,5,2,22,100.0,99,2457.18,5,2,1,2
2588,2003-02-11,2003,2,1,31,65.77,72,2038.87,5,3,1,2
2589,2003-04-28,2003,4,2,38,65.77,72,2499.26,5,3,1,2
2590,2003-06-12,2003,6,2,45,85.29,72,3838.05,5,3,1,1
2591,2003-08-10,2003,8,3,31,85.29,72,2643.99,5,3,4,2
2592,2003-10-02,2003,10,4,36,64.33,72,2315.88,5,3,1,2
2593,2003-10-23,2003,10,4,46,70.11,72,3225.06,0,3,1,1
2594,2003-11-07,2003,11,4,32,76.62,72,2451.84,5,3,1,2
2595,2003-11-14,2003,11,4,39,57.82,72,2254.98,5,3,4,2
2596,2003-11-26,2003,11,4,50,78.79,72,3939.5,5,3,1,1
2597,2004-01-02,2004,1,1,46,74.45,72,3424.7,5,3,1,1
2598,2004-02-19,2004,2,1,36,80.95,72,2914.2,5,3,1,2
2599,2004-03-29,2004,3,1,29,82.4,72,2389.6,5,3,6,2
2600,2004-05-07,2004,5,2,32,75.89,72,2428.48,0,3,9,2
2601,2004-06-17,2004,6,2,44,68.67,72,3021.48,5,3,12,1
2602,2004-07-21,2004,7,3,42,62.16,72,2610.72,5,3,1,2
2603,2004-08-20,2004,8,3,47,65.77,72,3091.19,5,3,0,1
2604,2004-09-10,2004,9,3,44,58.55,72,2576.2,5,3,4,2
2605,2004-10-14,2004,10,4,43,75.17,72,3232.31,5,3,1,1
2606,2004-11-01,2004,11,4,48,74.45,72,3573.6,5,3,3,1
2607,2004-11-10,2004,11,4,21,96.31,72,2022.51,4,3,1,2
2608,2004-11-23,2004,11,4,50,74.35,72,3717.5,5,3,14,1
2609,2004-12-02,2004,12,4,29,75.35,72,2185.15,5,3,1,2
2610,2005-01-31,2005,1,1,41,70.33,72,2883.53,5,3,1,2
2611,2005-03-01,2005,3,1,37,100.0,72,5017.57,4,3,1,1
2612,2005-03-28,2005,3,1,22,66.5,72,1463.0,5,3,1,2
2613,2005-05-06,2005,5,2,31,75.89,72,2352.59,3,3,4,2
2614,2003-01-29,2003,1,1,42,100.0,101,4460.82,5,0,1,1
2615,2003-04-01,2003,4,2,42,100.0,101,4758.18,5,0,1,1
2616,2003-05-28,2003,5,2,45,100.0,101,4597.2,5,0,1,1
2617,2003-07-24,2003,7,3,36,100.0,101,4114.8,5,0,1,1
2618,2003-09-19,2003,9,3,20,100.0,101,2104.0,5,0,1,2
2619,2003-10-21,2003,10,4,39,81.93,101,3195.27,4,0,1,1
2620,2003-11-06,2003,11,4,42,85.98,101,3611.16,5,0,1,1
2621,2003-11-13,2003,11,4,23,86.99,101,2000.77,5,0,11,2
2622,2003-11-25,2003,11,4,26,89.01,101,2314.26,5,0,1,2
2623,2003-12-05,2003,12,4,33,100.0,101,3871.89,5,0,0,1
2624,2004-02-04,2004,2,1,31,88.0,101,2728.0,5,0,1,2
2625,2004-03-11,2004,3,1,50,100.0,101,5614.0,5,0,1,1
2626,2004-05-04,2004,5,2,44,100.0,101,4628.8,5,0,2,1
2627,2004-06-15,2004,6,2,45,80.92,101,3641.4,5,0,14,1
2628,2004-07-19,2004,7,3,46,88.0,101,4048.0,5,0,7,1
2629,2004-08-19,2004,8,3,27,85.98,101,2321.46,5,0,11,2
2630,2004-09-08,2004,9,3,28,100.0,101,3256.96,5,0,1,1
2631,2004-10-11,2004,10,4,40,100.0,101,4208.0,5,0,1,1
2632,2004-10-22,2004,10,4,30,99.13,101,2973.9,5,0,0,2
2633,2004-11-05,2004,11,4,34,100.0,101,4248.3,5,0,9,1
2635,2004-11-01,2004,11,4,32,82.83,101,2650.56,5,0,1,2
2636,2004-12-10,2004,12,4,27,100.0,101,3761.37,5,0,1,1
2637,2005-01-23,2005,1,1,34,100.0,101,4301.34,5,0,1,1
2638,2005-02-17,2005,2,1,34,54.84,101,1864.56,5,0,1,2
2639,2005-05-01,2005,5,2,34,100.0,101,3576.8,5,0,12,1
2640,2005-05-31,2005,5,2,46,80.92,101,3722.32,2,0,1,1
2641,2003-02-17,2003,2,1,32,100.0,118,3986.56,5,2,1,1
2642,2003-04-29,2003,4,2,24,100.0,118,3417.12,5,2,15,1
2643,2003-06-27,2003,6,2,27,99.67,118,2691.09,5,2,1,2
2644,2003-08-25,2003,8,3,20,100.0,118,2752.6,5,2,1,2
2645,2003-10-28,2003,10,4,36,100.0,118,4527.72,5,2,1,1
2646,2003-11-18,2003,11,4,29,100.0,118,3957.05,5,2,1,1
2647,2004-01-12,2004,1,1,25,100.0,118,2818.0,5,2,10,2
2648,2004-02-20,2004,2,1,29,100.0,118,3199.86,5,2,15,1
2649,2004-04-02,2004,4,2,25,96.11,118,2402.75,5,2,0,2
2650,2004-05-11,2004,5,2,44,100.0,118,6055.72,5,2,1,1
2651,2004-06-28,2004,6,2,47,100.0,118,5465.16,5,2,2,1
2652,2004-07-23,2004,7,3,48,100.0,118,6378.72,5,2,1,1
2653,2004-08-27,2004,8,3,45,100.0,118,5392.8,5,2,4,1
2654,2004-09-16,2004,9,3,35,100.0,118,3986.5,5,2,1,1
2655,2004-10-15,2004,10,4,31,100.0,118,4009.23,5,2,9,1
2656,2004-11-02,2004,11,4,50,100.0,118,7119.0,5,2,11,0
2657,2004-11-12,2004,11,4,33,100.0,118,4072.2,5,2,1,1
2658,2004-11-24,2004,11,4,29,100.0,118,4094.51,5,2,1,1
2659,2004-12-04,2004,12,4,48,68.8,118,3302.4,5,2,2,1
2660,2004-12-17,2004,12,4,44,72.42,118,3186.48,5,2,7,1
2661,2005-02-03,2005,2,1,25,66.73,118,1668.25,5,2,1,2
2662,2005-03-03,2005,3,1,50,100.0,118,7154.5,5,2,4,0
2663,2005-03-30,2005,3,1,23,100.0,118,2810.83,5,2,1,2
2664,2005-04-03,2005,4,2,21,96.11,118,2018.31,3,2,6,2
2665,2005-05-10,2005,5,2,41,100.0,118,5642.83,5,2,1,1
2666,2003-02-17,2003,2,1,44,74.4,80,3273.6,5,2,1,1
2667,2003-04-29,2003,4,2,43,76.0,80,3268.0,5,2,15,1
2668,2003-08-10,2003,8,3,28,96.0,80,2688.0,5,2,4,2
2669,2003-10-06,2003,10,4,43,86.4,80,3715.2,5,2,1,1
2670,2003-10-28,2003,10,4,48,96.0,80,4608.0,5,2,1,1
2671,2003-12-01,2003,12,4,38,82.4,80,3131.2,5,2,1,1
2672,2004-01-12,2004,1,1,31,86.4,80,2678.4,5,2,10,2
2673,2004-02-20,2004,2,1,26,67.2,80,1747.2,5,2,15,2
2674,2004-04-02,2004,4,2,32,92.0,80,2944.0,5,2,0,2
2675,2004-05-11,2004,5,2,44,67.2,80,2956.8,5,2,1,2
2676,2004-06-24,2004,6,2,27,76.0,80,2052.0,0,2,1,2
2677,2004-07-23,2004,7,3,43,73.6,80,3164.8,5,2,1,1
2678,2004-08-21,2004,8,3,25,69.6,80,1740.0,5,2,1,2
2679,2004-09-15,2004,9,3,22,80.8,80,1777.6,5,2,1,2
2680,2004-10-15,2004,10,4,21,87.2,80,1831.2,5,2,9,2
2681,2004-11-01,2004,11,4,48,75.2,80,3609.6,5,2,3,1
2682,2004-11-12,2004,11,4,33,64.0,80,2112.0,5,2,1,2
2683,2004-11-24,2004,11,4,34,100.0,80,3644.12,5,2,1,1
2684,2004-12-04,2004,12,4,43,81.95,80,3523.85,5,2,2,1
2685,2004-12-17,2004,12,4,44,100.0,80,5001.92,5,2,7,1
2686,2005-02-03,2005,2,1,44,100.0,80,5208.72,5,2,1,1
2687,2005-03-01,2005,3,1,32,94.34,80,3018.88,4,2,1,1
2688,2005-03-30,2005,3,1,29,65.6,80,1902.4,5,2,1,2
2690,2005-05-10,2005,5,2,39,67.2,80,2620.8,5,2,1,2
2691,2003-02-11,2003,2,1,39,81.14,100,3164.46,5,3,1,1
2692,2003-04-21,2003,4,2,36,100.0,100,4219.2,5,3,1,1
2693,2003-06-12,2003,6,2,42,91.15,100,3828.3,5,3,1,1
2694,2003-08-08,2003,8,3,21,100.0,100,2334.99,5,3,1,2
2695,2003-09-28,2003,9,3,50,88.15,100,4407.5,5,3,1,1
2696,2003-10-23,2003,10,4,24,100.0,100,2812.8,0,3,1,2
2697,2003-11-07,2003,11,4,44,92.16,100,4055.04,5,3,1,1
2698,2003-11-14,2003,11,4,37,100.0,100,3891.66,5,3,4,1
2699,2003-11-26,2003,11,4,27,92.16,100,2488.32,5,3,1,2
2700,2004-01-02,2004,1,1,37,100.0,100,4447.4,5,3,1,1
2701,2004-02-19,2004,2,1,38,100.0,100,4187.22,5,3,1,1
2702,2004-03-20,2004,3,1,48,96.16,100,4615.68,5,3,3,1
2703,2004-05-07,2004,5,2,30,100.0,100,3245.4,0,3,9,1
2704,2004-06-17,2004,6,2,25,88.15,100,2203.75,5,3,12,2
