ORDER_DATE,QUARTER,MONTH,YEAR,REGION,STATE,SHIPPING_TYPE,CUSTOMER_TYPE,QUANTITY_ORDERED,DEAL_SIZE,PRICE_EACH,MSRP,PRODUCT_TYPE,PRODUCT_LINE,SALES
2021-03-03,1,3,2021,East,Sarawak,Free,New,33,Medium,100.0,117,Makeup,Eyebrow,4340.49
2021-04-04,2,4,2021,Peninsular,Kelantan,Free,Existing,28,Small,98.65,117,Makeup,Foundation,2762.2
2020-07-07,3,7,2020,Peninsular,KL,Free,New,43,Medium,100.0,117,Skincare,Sunscreen,4645.72
2021-08-08,3,8,2021,Peninsular,Kelantan,Free,New,48,Medium,100.0,117,Skincare,Face mask,5580.96
2020-09-09,3,9,2020,Peninsular,Pahang,Free,Existing,48,Medium,100.0,117,Makeup,Lipstick,6539.04
2021-10-10,4,10,2021,Peninsular,Kelantan,Free,New,45,Medium,100.0,117,Makeup,Concealer,5548.95
2020-10-10,4,10,2020,Peninsular,Kelantan,Free,Existing,43,Medium,100.0,117,Skincare,Toner,4595.41
2020-11-11,4,11,2020,East,Sarawak,Free,New,44,Small,42.26,117,Skincare,Toner,1859.44
2020-11-11,4,11,2020,East,Labuan,Free,Existing,24,Small,87.24,117,Skincare,Eye cream,2093.76
2020-01-01,1,1,2020,Peninsular,Selangor,Free,New,31,Medium,100.0,117,Makeup,Eyebrow,4223.13
2021-02-02,1,2,2021,Peninsular,Kelantan,Free,New,44,Small,36.29,117,Skincare,Serum,1596.76
2020-04-04,2,4,2020,Peninsular,Selangor,Customer paid,Existing,59,Medium,98.65,117,Skincare,Sunscreen,5820.35
2020-05-05,2,5,2020,Peninsular,Melaka,Customer paid,Existing,55,Medium,96.3,117,Skincare,Face mask,5296.5
2020-03-03,1,3,2020,East,Sarawak,Free,Existing,29,Small,32.1,37,Skincare,Moisturizer,930.9
2020-05-05,2,5,2020,Peninsular,KL,Free,Existing,39,Small,30.96,37,Skincare,Cleanser,1207.44
2020-07-07,3,7,2020,Peninsular,Selangor,Free,New,20,Small,35.87,37,Makeup,Concealer,717.4
2021-09-09,3,9,2021,East,Sabah,Free,Existing,25,Small,42.67,37,Makeup,Liquid Lip,1066.75
2021-10-10,4,10,2021,Peninsular,Selangor,Free,Existing,42,Small,37.0,37,Makeup,Eyeliner,1554.0
2020-11-11,4,11,2020,Peninsular,Pahang,Free,New,36,Small,35.49,37,Makeup,Lipstick,1277.64
2020-11-11,4,11,2020,Peninsular,Kelantan,Free,New,37,Small,42.67,37,Makeup,Eyebrow,1578.79
2021-11-11,4,11,2021,Peninsular,Perlis,Free,New,30,Small,30.59,37,Skincare,Makeup remover,917.7
2020-12-12,4,12,2020,Peninsular,Kelantan,Free,Existing,21,Small,37.0,37,Skincare,Eye cream,777.0
2021-01-01,1,1,2021,Peninsular,Terengganu,Free,Existing,34,Small,43.42,37,Skincare,Toner,1476.28
2021-02-02,1,2,2021,Peninsular,Kelantan,Free,Existing,42,Small,36.63,37,Skincare,Toner,1538.46
2021-04-04,2,4,2021,Peninsular,Kelantan,Free,New,20,Small,44.56,37,Makeup,Eyeshadow,891.2
2021-06-06,2,6,2021,Peninsular,Negeri Sembilan,Customer paid,New,40,Small,42.67,37,Skincare,Cleanser,1706.8
2020-07-07,3,7,2020,Peninsular,Kelantan,Free,New,34,Small,40.4,37,Skincare,Serum,1373.6
2020-08-08,3,8,2020,East,Labuan,Free,Existing,31,Small,38.89,37,Makeup,Eyebrow,1205.59
2020-08-08,3,8,2020,Peninsular,Kelantan,Free,New,36,Small,39.65,37,Skincare,Serum,1427.4
2021-10-10,4,10,2021,Peninsular,Kelantan,Free,New,48,Small,34.36,37,Skincare,Moisturizer,1649.28
2020-10-10,4,10,2020,Peninsular,Kelantan,Free,Existing,33,Small,41.91,37,Makeup,Concealer,1383.03
2020-11-11,4,11,2020,East,Sabah,Free,New,37,Small,33.23,37,Skincare,Eye cream,1229.51
2020-11-11,4,11,2020,East,Sarawak,Free,Existing,27,Small,42.24,37,Makeup,Liquid Lip,1140.48
2020-11-11,4,11,2020,Peninsular,Penang,Free,Existing,39,Small,40.4,37,Makeup,Concealer,1575.6
2020-12-12,4,12,2020,Peninsular,Kelantan,Free,New,36,Small,38.52,37,Makeup,Eyeshadow,1386.72
2021-01-01,1,1,2021,Peninsular,Selangor,Customer paid,New,36,Medium,100.0,37,Makeup,Eyebrow,5018.4
2021-02-02,1,2,2021,Peninsular,Johor,Free,New,41,Medium,100.0,37,Makeup,Blush,5856.85
2020-03-03,1,3,2020,Peninsular,Selangor,Free,New,37,Medium,100.0,37,Skincare,Moisturizer,4894.73
2021-04-04,2,4,2021,Peninsular,KL,Free,Existing,47,Small,44.56,37,Makeup,Blush,2094.32
2021-05-05,2,5,2021,Peninsular,Kelantan,Free,New,15,Small,42.67,37,Makeup,Masscara,640.05
2021-02-02,1,2,2021,Peninsular,Perak,Free,New,44,Medium,72.58,88,Makeup,Masscara,3193.52
2021-04-04,2,4,2021,Peninsular,Kedah,Free,Existing,35,Medium,87.62,88,Makeup,Liquid Lip,3066.7
2020-06-06,2,6,2020,Peninsular,Kelantan,Free,Existing,41,Medium,94.71,88,Makeup,Eyeliner,3883.11
2021-08-08,3,8,2021,Peninsular,Selangor,Free,Existing,49,Medium,98.25,88,Makeup,Eyebrow,4814.25
2020-10-10,4,10,2020,Peninsular,Selangor,Free,Existing,31,Small,91.17,88,Skincare,Sunscreen,2826.27
2020-10-10,4,10,2020,Peninsular,Terengganu,Customer paid,Existing,20,Small,79.66,88,Skincare,Essence,1593.2
2020-11-11,4,11,2020,Peninsular,Kelantan,Free,Existing,45,Medium,72.58,88,Makeup,Concealer,3266.1
2021-11-11,4,11,2021,East,Sabah,Free,Existing,33,Small,74.35,88,Makeup,Lipstick,2453.55
2021-11-11,4,11,2021,Peninsular,Kelantan,Free,Existing,47,Medium,83.2,88,Skincare,Cleanser,3910.4
2020-01-01,1,1,2020,Peninsular,Kelantan,Free,Existing,20,Small,89.4,88,Skincare,Sunscreen,1788.0
2020-02-02,1,2,2020,Peninsular,Selangor,Free,New,47,Medium,70.81,88,Skincare,Moisturizer,3328.07
2021-03-03,1,3,2021,Peninsular,Penang,Free,Existing,40,Medium,94.71,88,Skincare,Toner,3788.4
2021-05-05,2,5,2021,Peninsular,KL,Customer paid,New,30,Medium,100.0,88,Makeup,Eyeliner,3053.7
2020-06-06,2,6,2020,Peninsular,Pahang,Free,Existing,22,Small,91.17,88,Makeup,Eyebrow,2005.74
2021-07-07,3,7,2021,Peninsular,Kelantan,Free,Existing,27,Small,100.0,88,Skincare,Serum,2796.12
2020-08-08,3,8,2020,Peninsular,Negeri Sembilan,Free,Existing,34,Medium,92.94,88,Makeup,Lipstick,3159.96
2021-09-09,3,9,2021,East,Sabah,Free,Existing,46,Medium,84.97,88,Skincare,Serum,3908.62
2020-10-10,4,10,2020,Peninsular,Kelantan,Free,New,31,Small,84.08,88,Skincare,Makeup remover,2606.48
2021-10-10,4,10,2021,Peninsular,Kelantan,Free,Existing,24,Small,86.74,88,Skincare,Moisturizer,2081.76
2020-11-11,4,11,2020,Peninsular,KL,Free,New,41,Medium,85.85,88,Makeup,Eyeliner,3519.85
2020-11-11,4,11,2020,Peninsular,Johor,Free,Existing,55,Large,100.0,88,Skincare,Toner,10758.0
2020-12-12,4,12,2020,Peninsular,Kelantan,Free,Existing,30,Medium,100.0,88,Makeup,Eyebrow,3021.0
2020-01-01,1,1,2020,Peninsular,Kelantan,Free,Existing,33,Small,57.32,88,Makeup,Eyeliner,1891.56
2021-02-02,1,2,2021,Peninsular,Selangor,Free,Existing,43,Medium,97.87,88,Skincare,Cleanser,4208.41
2021-03-03,1,3,2021,Peninsular,Selangor,Free,New,27,Small,83.2,88,Skincare,Cleanser,2246.4
2021-05-05,2,5,2021,East,Sabah,Customer paid,Existing,60,Medium,100.0,88,Makeup,Foundation,6107.4
2021-03-03,1,3,2021,Peninsular,Kelantan,Free,New,27,Small,73.62,85,Skincare,Sunscreen,1987.74
2021-05-05,2,5,2021,East,Labuan,Free,Existing,49,Medium,83.04,85,Makeup,Concealer,4068.96
2020-09-09,3,9,2020,Peninsular,Melaka,Free,New,31,Small,73.62,85,Makeup,Eyeshadow,2282.22
2020-10-10,4,10,2020,Peninsular,Kedah,Free,Existing,20,Small,77.05,85,Skincare,Toner,1541.0
2020-11-11,4,11,2020,Peninsular,Perak,Free,New,24,Small,81.33,85,Skincare,Eye cream,1951.92
2021-11-11,4,11,2021,Peninsular,Selangor,Free,Existing,33,Medium,94.17,85,Skincare,Essence,3107.61
2021-11-11,4,11,2021,Peninsular,Perlis,Free,New,32,Small,72.77,85,Makeup,Liquid Lip,2328.64
2021-12-12,4,12,2021,Peninsular,KL,Free,New,40,Medium,79.62,85,Skincare,Face mask,3184.8
2020-01-01,1,1,2020,Peninsular,Kelantan,Free,New,27,Small,79.62,85,Makeup,Foundation,2149.74
2021-03-03,1,3,2021,East,Sarawak,Free,Existing,40,Medium,79.62,85,Makeup,Masscara,3184.8
2020-04-04,2,4,2020,Peninsular,Kelantan,Free,Existing,26,Small,81.33,85,Skincare,Sunscreen,2114.58
2021-07-07,3,7,2021,Peninsular,KL,Free,New,44,Medium,96.74,85,Skincare,Moisturizer,4256.56
2021-08-08,3,8,2021,Peninsular,Kelantan,Free,Existing,33,Small,71.06,85,Skincare,Serum,2344.98
2021-09-09,3,9,2021,Peninsular,Perak,Free,Existing,34,Small,68.49,85,Makeup,Foundation,2328.66
2020-10-10,4,10,2020,Peninsular,Perak,Free,New,48,Medium,74.48,85,Makeup,Eyeliner,3575.04
2021-10-10,4,10,2021,Peninsular,Kelantan,Free,New,25,Small,83.04,85,Makeup,Blush,2076.0
2020-11-11,4,11,2020,East,Sabah,Free,Existing,39,Medium,84.75,85,Skincare,Serum,3305.25
2021-11-11,4,11,2021,Peninsular,Kelantan,Free,Existing,45,Small,34.19,85,Skincare,Cleanser,1538.55
2020-11-11,4,11,2020,Peninsular,KL,Free,New,24,Medium,100.0,85,Skincare,Makeup remover,3325.92
2021-01-01,1,1,2021,Peninsular,Selangor,Free,New,46,Medium,79.62,85,Makeup,Eyebrow,3662.52
2021-02-02,1,2,2021,Peninsular,Kelantan,Free,New,44,Medium,79.06,85,Makeup,Foundation,3478.64
2021-04-04,2,4,2021,Peninsular,Selangor,Customer paid,New,13,Small,81.33,85,Skincare,Makeup remover,1057.29
2020-05-05,2,5,2020,Peninsular,Melaka,Customer paid,Existing,35,Medium,96.74,85,Makeup,Eyeshadow,3385.9
2021-03-03,1,3,2021,Peninsular,Pahang,Free,Existing,30,Small,63.07,61,Makeup,Foundation,1892.1
2021-05-05,2,5,2021,Peninsular,Kelantan,Free,Existing,34,Small,50.21,61,Makeup,Eyeliner,1707.14
2020-07-07,3,7,2020,Peninsular,Selangor,Free,New,27,Small,66.13,61,Makeup,Foundation,1785.51
2021-09-09,3,9,2021,East,Sabah,Free,New,30,Small,68.58,61,Makeup,Eyeshadow,2057.4
2020-10-10,4,10,2020,Peninsular,Selangor,Free,New,50,Medium,69.8,61,Skincare,Eye cream,3490.0
2021-11-11,4,11,2021,Peninsular,Melaka,Free,New,34,Small,50.21,61,Makeup,Eyeshadow,1707.14
2021-11-11,4,11,2021,Peninsular,Kelantan,Free,New,23,Small,65.52,61,Skincare,Toner,1506.96
2021-11-11,4,11,2021,Peninsular,Putrajaya,Free,Existing,48,Small,60.01,61,Makeup,Eyeshadow,2880.48
2021-12-12,4,12,2021,Peninsular,Kelantan,Free,New,34,Small,64.9,61,Skincare,Toner,2206.6
2020-01-01,1,1,2020,Peninsular,Terengganu,Free,Existing,48,Small,48.98,61,Skincare,Sunscreen,2351.04
2021-02-02,1,2,2021,Peninsular,Terengganu,Free,New,24,Small,50.21,61,Skincare,Serum,1205.04
2021-04-04,2,4,2021,Peninsular,Kelantan,Free,New,47,Small,62.45,61,Skincare,Sunscreen,2935.15
2021-06-06,2,6,2021,Peninsular,Kelantan,Customer paid,Existing,24,Small,52.66,61,Skincare,Face mask,1263.84
2020-07-07,3,7,2020,Peninsular,Kelantan,Free,New,47,Small,62.45,61,Makeup,Foundation,2935.15
2021-08-08,3,8,2021,East,Sabah,Free,New,20,Small,61.23,61,Makeup,Liquid Lip,1224.6
2021-08-08,3,8,2021,Peninsular,Johor,Free,Existing,20,Small,67.97,61,Skincare,Moisturizer,1359.4
2020-10-10,4,10,2020,Peninsular,Kelantan,Free,New,31,Small,58.78,61,Skincare,Serum,1822.18
2021-10-10,4,10,2021,Peninsular,Terengganu,Free,Existing,38,Small,56.94,61,Makeup,Eyeshadow,2163.72
2020-11-11,4,11,2020,Peninsular,Kelantan,Free,New,26,Small,61.23,61,Skincare,Moisturizer,1591.98
2021-11-11,4,11,2021,East,Sarawak,Free,Existing,25,Medium,100.0,61,Makeup,Eyeshadow,3078.5
2021-11-11,4,11,2021,Peninsular,Penang,Free,New,48,Small,62.45,61,Skincare,Moisturizer,2997.6
2020-12-12,4,12,2020,Peninsular,Negeri Sembilan,Free,Existing,44,Small,62.45,61,Makeup,Eyeliner,2747.8
2021-01-01,1,1,2021,Peninsular,Kelantan,Free,New,21,Small,100.0,61,Makeup,Liquid Lip,2447.76
2021-02-02,1,2,2021,Peninsular,Kelantan,Free,New,46,Small,41.54,61,Skincare,Eye cream,1910.84
2021-03-03,1,3,2021,Peninsular,Selangor,Free,Existing,46,Small,52.84,61,Skincare,Face mask,2430.64
2021-05-05,2,5,2021,Peninsular,Kelantan,Free,Existing,55,Small,52.66,61,Makeup,Lipstick,2896.3
2021-02-02,1,2,2021,Peninsular,Negeri Sembilan,Free,Existing,31,Small,52.6,65,Skincare,Face mask,1630.6
2021-04-04,2,4,2021,Peninsular,Kelantan,Free,Existing,20,Small,72.98,65,Makeup,Masscara,1459.6
2021-06-06,2,6,2021,Peninsular,Perak,Free,New,29,Small,59.18,65,Makeup,Masscara,1716.22
2021-08-08,3,8,2021,East,Sabah,Free,Existing,33,Small,77.59,65,Makeup,Concealer,2560.47
2021-10-10,4,10,2021,Peninsular,Kelantan,Free,Existing,34,Small,55.89,65,Skincare,Sunscreen,1900.26
2020-10-10,4,10,2020,Peninsular,Kelantan,Customer paid,New,32,Small,63.12,65,Makeup,Eyeshadow,2019.84
2021-11-11,4,11,2021,Peninsular,Putrajaya,Free,Existing,27,Small,73.64,65,Makeup,Eyeliner,1988.28
2020-11-11,4,11,2020,Peninsular,Kelantan,Free,New,21,Small,69.04,65,Makeup,Eyeshadow,1449.84
2021-11-11,4,11,2021,Peninsular,Kelantan,Free,New,27,Small,71.67,65,Makeup,Eyeshadow,1935.09
2021-01-01,1,1,2021,Peninsular,Selangor,Free,New,36,Small,77.59,65,Makeup,Blush,2793.24
2020-02-02,1,2,2020,Peninsular,Selangor,Free,New,43,Medium,70.35,65,Makeup,Eyebrow,3025.05
2021-05-05,2,5,2021,East,Sabah,Free,New,25,Small,69.7,65,Makeup,Liquid Lip,1742.5
2020-06-06,2,6,2020,Peninsular,Kelantan,Customer paid,New,46,Medium,70.35,65,Makeup,Lipstick,3236.1
2021-07-07,3,7,2021,East,Sabah,Free,Existing,24,Small,72.33,65,Skincare,Cleanser,1735.92
2020-08-08,3,8,2020,Peninsular,Terengganu,Free,New,39,Small,71.67,65,Makeup,Eyebrow,2795.13
2021-09-09,3,9,2021,Peninsular,KL,Free,Existing,31,Small,53.92,65,Skincare,Toner,1671.52
2021-10-10,4,10,2021,East,Sarawak,Free,Existing,22,Small,71.67,65,Skincare,Face mask,1576.74
2021-11-11,4,11,2021,Peninsular,Terengganu,Free,Existing,47,Medium,76.93,65,Skincare,Serum,3615.71
2020-11-11,4,11,2020,Peninsular,Kelantan,Free,Existing,20,Small,72.98,65,Makeup,Eyeliner,1459.6
2020-11-11,4,11,2020,Peninsular,Johor,Free,Existing,29,Small,99.69,65,Makeup,Blush,2891.01
2020-12-12,4,12,2020,Peninsular,Pahang,Free,Existing,38,Small,68.38,65,Skincare,Sunscreen,2598.44
2021-12-12,4,12,2021,Peninsular,Melaka,Free,Existing,34,Medium,100.0,65,Skincare,Essence,3871.92
2020-01-01,1,1,2020,Peninsular,Kelantan,Free,New,46,Medium,66.0,65,Makeup,Masscara,3036.0
2021-03-03,1,3,2021,Peninsular,Negeri Sembilan,Customer paid,Existing,35,Small,63.76,65,Makeup,Eyeliner,2231.6
2020-03-03,1,3,2020,Peninsular,Kelantan,Free,New,34,Small,71.67,65,Makeup,Eyeliner,2436.78
2020-04-04,2,4,2020,Peninsular,Selangor,Free,Existing,38,Small,57.2,65,Skincare,Toner,2173.6
2020-05-05,2,5,2020,Peninsular,Penang,Customer paid,New,18,Small,69.7,65,Makeup,Blush,1254.6
2020-03-03,1,3,2020,Peninsular,Kelantan,Free,Existing,37,Medium,100.0,107,Makeup,Blush,3724.42
2020-05-05,2,5,2020,East,Labuan,Free,Existing,43,Medium,100.0,107,Skincare,Essence,5203.0
2021-09-09,3,9,2021,Peninsular,Melaka,Free,Existing,27,Medium,100.0,107,Makeup,Masscara,3469.5
2021-10-10,4,10,2021,Peninsular,Kelantan,Free,Existing,30,Medium,100.0,107,Skincare,Sunscreen,3148.2
2020-11-11,4,11,2020,Peninsular,Perak,Free,New,22,Small,98.51,107,Skincare,Sunscreen,2167.22
2021-11-11,4,11,2021,Peninsular,Selangor,Free,Existing,49,Medium,100.0,107,Skincare,Cleanser,6244.07
2020-11-11,4,11,2020,Peninsular,Perlis,Free,New,46,Medium,100.0,107,Makeup,Concealer,5566.0
2021-12-12,4,12,2021,Peninsular,KL,Free,Existing,48,Medium,91.02,107,Skincare,Moisturizer,4368.96
2021-01-01,1,1,2021,Peninsular,Kelantan,Free,New,46,Medium,87.81,107,Makeup,Masscara,4039.26
2020-02-02,1,2,2020,Peninsular,Selangor,Free,New,48,Medium,92.09,107,Makeup,Blush,4420.32
2021-04-04,2,4,2021,Peninsular,KL,Free,Existing,27,Small,86.73,107,Skincare,Moisturizer,2341.71
2020-07-07,3,7,2020,Peninsular,KL,Free,New,43,Medium,100.0,107,Skincare,Makeup remover,5110.98
2021-08-08,3,8,2021,Peninsular,Kelantan,Free,Existing,48,Medium,100.0,107,Makeup,Liquid Lip,6168.0
2021-09-09,3,9,2021,Peninsular,Terengganu,Free,Existing,41,Medium,100.0,107,Makeup,Lipstick,4873.26
2021-10-10,4,10,2021,Peninsular,Kelantan,Free,New,22,Small,96.37,107,Skincare,Cleanser,2120.14
2020-10-10,4,10,2020,Peninsular,Kelantan,Free,Existing,46,Medium,92.09,107,Makeup,Masscara,4236.14
2020-11-11,4,11,2020,East,Sabah,Free,New,21,Small,89.95,107,Skincare,Cleanser,1888.95
2020-11-11,4,11,2020,Peninsular,Kelantan,Free,Existing,31,Small,37.18,107,Makeup,Eyeshadow,1152.58
2020-11-11,4,11,2020,East,Labuan,Free,New,26,Small,95.88,107,Makeup,Liquid Lip,2492.88
2020-01-01,1,1,2020,Peninsular,Selangor,Free,Existing,20,Small,99.58,107,Makeup,Blush,1991.6
2020-02-02,1,2,2020,Peninsular,Kelantan,Free,Existing,34,Medium,100.0,107,Makeup,Eyebrow,3953.18
2020-04-04,2,4,2020,Peninsular,Selangor,Customer paid,Existing,43,Medium,86.73,107,Skincare,Eye cream,3729.39
2020-05-05,2,5,2020,Peninsular,Melaka,Customer paid,New,26,Small,100.0,107,Makeup,Foundation,2617.16
2021-02-02,1,2,2021,Peninsular,Perak,Free,New,50,Medium,79.67,83,Skincare,Face mask,3983.5
2020-04-04,2,4,2020,Peninsular,Kelantan,Free,Existing,35,Medium,90.57,83,Skincare,Face mask,3169.95
2020-06-06,2,6,2020,Peninsular,Kedah,Free,New,50,Medium,77.99,83,Skincare,Cleanser,3899.5
2020-08-08,3,8,2020,East,Sabah,Free,Existing,23,Small,80.51,83,Skincare,Essence,1851.73
2021-10-10,4,10,2021,Peninsular,KL,Free,New,37,Small,67.93,83,Makeup,Eyebrow,2513.41
2021-10-10,4,10,2021,Peninsular,Johor,Customer paid,New,29,Small,83.86,83,Skincare,Face mask,2431.94
2021-11-11,4,11,2021,Peninsular,Putrajaya,Free,Existing,21,Small,72.12,83,Skincare,Eye cream,1514.52
2021-11-11,4,11,2021,Peninsular,Kelantan,Free,New,36,Medium,85.54,83,Makeup,Eyeshadow,3079.44
2020-11-11,4,11,2020,Peninsular,Kelantan,Free,Existing,22,Small,86.38,83,Skincare,Eye cream,1900.36
2021-01-01,1,1,2021,Peninsular,Selangor,Free,New,22,Small,89.73,83,Skincare,Serum,1974.06
2020-02-02,1,2,2020,Peninsular,Selangor,Free,New,46,Medium,80.51,83,Skincare,Face mask,3703.46
2021-05-05,2,5,2021,Peninsular,KL,Customer paid,Existing,23,Small,76.31,83,Skincare,Toner,1755.13
2021-06-06,2,6,2021,Peninsular,Kelantan,Customer paid,New,49,Medium,87.21,83,Makeup,Foundation,4273.29
2020-07-07,3,7,2020,Peninsular,Perak,Free,Existing,48,Medium,83.02,83,Makeup,Concealer,3984.96
2021-08-08,3,8,2021,Peninsular,Negeri Sembilan,Free,New,33,Small,72.96,83,Makeup,Concealer,2407.68
2020-09-09,3,9,2020,Peninsular,Kelantan,Free,Existing,22,Small,77.15,83,Skincare,Sunscreen,1697.3
2020-10-10,4,10,2020,East,Sarawak,Free,Existing,22,Small,91.41,83,Skincare,Cleanser,2011.02
2021-11-11,4,11,2021,Peninsular,Terengganu,Free,Existing,25,Small,92.25,83,Makeup,Eyebrow,2306.25
2020-11-11,4,11,2020,Peninsular,Kelantan,Free,Existing,20,Small,92.25,83,Skincare,Cleanser,1845.0
2020-11-11,4,11,2020,Peninsular,Johor,Free,Existing,42,Small,59.36,83,Skincare,Moisturizer,2493.12
2020-12-12,4,12,2020,Peninsular,Terengganu,Free,Existing,25,Small,60.34,83,Skincare,Moisturizer,1508.5
2020-01-01,1,1,2020,Peninsular,Kelantan,Free,New,23,Small,100.0,83,Makeup,Liquid Lip,2394.3
2021-02-02,1,2,2021,Peninsular,Selangor,Free,New,37,Medium,85.54,83,Makeup,Eyeliner,3164.98
2021-03-03,1,3,2021,Peninsular,Selangor,Free,New,37,Medium,90.57,83,Makeup,Eyeliner,3351.09
2021-04-04,2,4,2021,Peninsular,Selangor,Free,New,42,Medium,72.96,83,Skincare,Face mask,3064.32
2021-05-05,2,5,2021,East,Sabah,Customer paid,New,51,Medium,76.31,83,Skincare,Serum,3891.81
2020-03-03,1,3,2020,Peninsular,Kelantan,Free,New,40,Medium,100.0,140,Makeup,Concealer,5448.8
2020-05-05,2,5,2020,Peninsular,KL,Free,New,43,Medium,100.0,140,Skincare,Face mask,5494.97
2021-07-07,3,7,2021,Peninsular,Selangor,Free,New,47,Medium,100.0,140,Skincare,Moisturizer,6336.07
2021-09-09,3,9,2021,East,Sabah,Free,Existing,23,Small,100.0,140,Skincare,Serum,2906.97
2021-10-10,4,10,2021,Peninsular,Selangor,Free,Existing,35,Medium,100.0,140,Makeup,Liquid Lip,4767.7
2021-11-11,4,11,2021,Peninsular,Kelantan,Free,Existing,34,Medium,100.0,140,Skincare,Essence,3819.56
2020-11-11,4,11,2020,Peninsular,Kelantan,Free,Existing,25,Medium,100.0,140,Makeup,Foundation,3861.75
2021-11-11,4,11,2021,Peninsular,Perlis,Free,Existing,45,Medium,100.0,140,Skincare,Sunscreen,6319.35
2021-12-12,4,12,2021,Peninsular,Kelantan,Free,Existing,47,Medium,100.0,140,Skincare,Toner,6996.42
2020-01-01,1,1,2020,Peninsular,Kelantan,Free,Existing,49,Medium,100.0,140,Makeup,Eyeshadow,6949.67
2020-02-02,1,2,2020,Peninsular,Kelantan,Free,Existing,40,Medium,100.0,140,Skincare,Makeup remover,4550.0
2021-04-04,2,4,2021,Peninsular,Pahang,Free,Existing,29,Medium,100.0,140,Makeup,Eyebrow,4479.63
2021-06-06,2,6,2021,Peninsular,Kelantan,Customer paid,New,39,Medium,100.0,140,Skincare,Toner,5148.0
2020-07-07,3,7,2020,Peninsular,Pahang,Free,New,24,Small,100.0,140,Makeup,Liquid Lip,2932.08
2021-08-08,3,8,2021,East,Labuan,Free,New,25,Medium,100.0,140,Makeup,Concealer,3159.75
2020-08-08,3,8,2020,Peninsular,Kelantan,Free,Existing,36,Medium,100.0,140,Skincare,Serum,4297.32
2020-10-10,4,10,2020,Peninsular,Negeri Sembilan,Free,New,50,Large,100.0,140,Skincare,Cleanser,7723.5
2021-10-10,4,10,2021,Peninsular,Kelantan,Free,Existing,45,Medium,100.0,140,Makeup,Liquid Lip,5497.65
2020-11-11,4,11,2020,East,Sabah,Free,Existing,26,Medium,100.0,140,Skincare,Eye cream,4052.88
2020-11-11,4,11,2020,East,Sarawak,Free,New,21,Medium,100.0,140,Skincare,Makeup remover,3135.93
2020-11-11,4,11,2020,Peninsular,Penang,Free,Existing,42,Medium,100.0,140,Skincare,Eye cream,5013.54
2020-12-12,4,12,2020,Peninsular,Terengganu,Free,Existing,32,Medium,100.0,140,Skincare,Essence,5302.72
2021-01-01,1,1,2021,Peninsular,Kelantan,Free,Existing,31,Small,94.58,140,Skincare,Cleanser,2931.98
2020-02-02,1,2,2020,Peninsular,Perak,Free,Existing,33,Small,53.27,140,Skincare,Toner,1757.91
2021-03-03,1,3,2021,Peninsular,Selangor,Free,Existing,45,Medium,100.0,140,Makeup,Liquid Lip,6763.05
2021-04-04,2,4,2021,Peninsular,Kelantan,Free,Existing,76,Large,100.0,140,Skincare,Moisturizer,11739.7
2021-05-05,2,5,2021,Peninsular,Kelantan,Free,New,70,Large,100.0,140,Skincare,Makeup remover,9240.0
2021-02-02,1,2,2021,Peninsular,KL,Free,New,50,Medium,64.83,68,Skincare,Makeup remover,3241.5
2020-04-04,2,4,2020,Peninsular,Johor,Free,New,28,Small,70.29,68,Skincare,Eye cream,1968.12
2020-06-06,2,6,2020,Peninsular,Perak,Free,Existing,50,Medium,81.89,68,Skincare,Cleanser,4094.5
2020-08-08,3,8,2020,East,Sabah,Free,New,28,Small,66.19,68,Makeup,Eyeshadow,1853.32
2020-10-10,4,10,2020,Peninsular,Kelantan,Free,New,44,Medium,77.11,68,Makeup,Lipstick,3392.84
2020-10-10,4,10,2020,Peninsular,Selangor,Free,New,27,Small,73.02,68,Makeup,Foundation,1971.54
2021-11-11,4,11,2021,Peninsular,Kelantan,Free,Existing,30,Small,72.33,68,Skincare,Cleanser,2169.9
2021-11-11,4,11,2021,Peninsular,Kedah,Free,New,43,Small,66.19,68,Skincare,Face mask,2846.17
2021-01-01,1,1,2021,Peninsular,Kedah,Free,New,29,Small,69.6,68,Makeup,Masscara,2018.4
2021-02-02,1,2,2021,Peninsular,Selangor,Free,Existing,48,Small,56.64,68,Skincare,Sunscreen,2718.72
2021-04-04,2,4,2021,Peninsular,Negeri Sembilan,Free,Existing,33,Small,60.05,68,Skincare,Toner,1981.65
2020-05-05,2,5,2020,Peninsular,Selangor,Free,New,40,Medium,75.06,68,Makeup,Liquid Lip,3002.4
2021-06-06,2,6,2021,Peninsular,Kelantan,Customer paid,New,48,Small,61.42,68,Skincare,Toner,2948.16
2020-07-07,3,7,2020,Peninsular,Kelantan,Free,New,41,Medium,81.89,68,Skincare,Toner,3357.49
2020-08-08,3,8,2020,Peninsular,Pahang,Free,Existing,21,Small,55.96,68,Skincare,Toner,1175.16
2021-09-09,3,9,2021,Peninsular,Kelantan,Free,Existing,32,Small,71.65,68,Makeup,Foundation,2292.8
2020-10-10,4,10,2020,Peninsular,KL,Free,New,43,Medium,76.43,68,Skincare,Serum,3286.49
2020-11-11,4,11,2020,Peninsular,Terengganu,Free,New,30,Small,77.79,68,Makeup,Concealer,2333.7
2021-11-11,4,11,2021,Peninsular,Kelantan,Free,Existing,35,Small,76.43,68,Makeup,Blush,2675.05
