,ORDER_DATE,QUARTER,MONTH,YEAR,REGION,STATE,SHIPPING_TYPE,CUSTOMER_TYPE,QUANTITY_ORDERED,DEAL_SIZE,PRICE_EACH,MSRP,PRODUCT_TYPE,PRODUCT_LINE,SALES
1909,2021-09-09,3,9,2021,1,1,1,0,31,2,53.92,65,1,17,1671.52
1910,2021-10-10,4,10,2021,0,13,1,0,22,2,71.67,65,1,8,1576.74
1911,2021-11-11,4,11,2021,1,15,1,0,47,1,76.93,65,1,15,3615.71
1912,2020-11-11,4,11,2020,1,3,1,0,20,2,72.98,65,0,6,1459.6
1913,2020-11-11,4,11,2020,1,0,1,0,29,2,99.69,65,0,0,2891.01
1914,2020-12-12,4,12,2020,1,7,1,0,38,2,68.38,65,1,16,2598.44
1915,2021-12-12,4,12,2021,1,5,1,0,34,1,100.0,65,1,3,3871.92
1916,2020-01-01,1,1,2020,1,3,1,1,46,1,66.0,65,0,13,3036.0
1917,2021-03-03,1,3,2021,1,6,0,0,35,2,63.76,65,0,6,2231.6
1918,2020-03-03,1,3,2020,1,3,1,1,34,2,71.67,65,0,6,2436.78
1919,2020-04-04,2,4,2020,1,14,1,0,38,2,57.2,65,1,17,2173.6
1920,2020-05-05,2,5,2020,1,8,0,1,18,2,69.7,65,0,0,1254.6
1921,2020-03-03,1,3,2020,1,3,1,0,37,1,100.0,107,0,0,3724.42
1922,2020-05-05,2,5,2020,0,4,1,0,43,1,100.0,107,1,3,5203.0
1923,2021-09-09,3,9,2021,1,5,1,0,27,1,100.0,107,0,13,3469.5
1924,2021-10-10,4,10,2021,1,3,1,0,30,1,100.0,107,1,16,3148.2
1925,2020-11-11,4,11,2020,1,9,1,1,22,2,98.51,107,1,16,2167.22
1926,2021-11-11,4,11,2021,1,14,1,0,49,1,100.0,107,1,1,6244.07
1927,2020-11-11,4,11,2020,1,10,1,1,46,1,100.0,107,0,2,5566.0
1928,2021-12-12,4,12,2021,1,1,1,0,48,1,91.02,107,1,14,4368.96
1929,2021-01-01,1,1,2021,1,3,1,1,46,1,87.81,107,0,13,4039.26
1930,2020-02-02,1,2,2020,1,14,1,1,48,1,92.09,107,0,0,4420.32
1931,2021-04-04,2,4,2021,1,1,1,0,27,2,86.73,107,1,14,2341.71
1932,2020-07-07,3,7,2020,1,1,1,1,43,1,100.0,107,1,12,5110.98
1933,2021-08-08,3,8,2021,1,3,1,0,48,1,100.0,107,0,11,6168.0
1934,2021-09-09,3,9,2021,1,15,1,0,41,1,100.0,107,0,10,4873.26
1935,2021-10-10,4,10,2021,1,3,1,1,22,2,96.37,107,1,1,2120.14
1936,2020-10-10,4,10,2020,1,3,1,0,46,1,92.09,107,0,13,4236.14
1937,2020-11-11,4,11,2020,0,12,1,1,21,2,89.95,107,1,1,1888.95
1938,2020-11-11,4,11,2020,1,3,1,0,31,2,37.18,107,0,7,1152.58
1939,2020-11-11,4,11,2020,0,4,1,1,26,2,95.88,107,0,11,2492.88
1940,2020-01-01,1,1,2020,1,14,1,0,20,2,99.58,107,0,0,1991.6
1941,2020-02-02,1,2,2020,1,3,1,0,34,1,100.0,107,0,5,3953.18
1942,2020-04-04,2,4,2020,1,14,0,0,43,1,86.73,107,1,4,3729.39
1943,2020-05-05,2,5,2020,1,5,0,1,26,2,100.0,107,0,9,2617.16
1944,2021-02-02,1,2,2021,1,9,1,1,50,1,79.67,83,1,8,3983.5
1945,2020-04-04,2,4,2020,1,3,1,0,35,1,90.57,83,1,8,3169.95
1946,2020-06-06,2,6,2020,1,2,1,1,50,1,77.99,83,1,1,3899.5
1947,2020-08-08,3,8,2020,0,12,1,0,23,2,80.51,83,1,3,1851.73
1948,2021-10-10,4,10,2021,1,1,1,1,37,2,67.93,83,0,5,2513.41
1949,2021-10-10,4,10,2021,1,0,0,1,29,2,83.86,83,1,8,2431.94
1950,2021-11-11,4,11,2021,1,11,1,0,21,2,72.12,83,1,4,1514.52
1951,2021-11-11,4,11,2021,1,3,1,1,36,1,85.54,83,0,7,3079.44
1952,2020-11-11,4,11,2020,1,3,1,0,22,2,86.38,83,1,4,1900.36
1953,2021-01-01,1,1,2021,1,14,1,1,22,2,89.73,83,1,15,1974.06
1954,2020-02-02,1,2,2020,1,14,1,1,46,1,80.51,83,1,8,3703.46
1955,2021-05-05,2,5,2021,1,1,0,0,23,2,76.31,83,1,17,1755.13
1956,2021-06-06,2,6,2021,1,3,0,1,49,1,87.21,83,0,9,4273.29
1957,2020-07-07,3,7,2020,1,9,1,0,48,1,83.02,83,0,2,3984.96
1958,2021-08-08,3,8,2021,1,6,1,1,33,2,72.96,83,0,2,2407.68
1959,2020-09-09,3,9,2020,1,3,1,0,22,2,77.15,83,1,16,1697.3
1960,2020-10-10,4,10,2020,0,13,1,0,22,2,91.41,83,1,1,2011.02
1961,2021-11-11,4,11,2021,1,15,1,0,25,2,92.25,83,0,5,2306.25
1962,2020-11-11,4,11,2020,1,3,1,0,20,2,92.25,83,1,1,1845.0
1963,2020-11-11,4,11,2020,1,0,1,0,42,2,59.36,83,1,14,2493.12
1964,2020-12-12,4,12,2020,1,15,1,0,25,2,60.34,83,1,14,1508.5
1965,2020-01-01,1,1,2020,1,3,1,1,23,2,100.0,83,0,11,2394.3
1966,2021-02-02,1,2,2021,1,14,1,1,37,1,85.54,83,0,6,3164.98
1967,2021-03-03,1,3,2021,1,14,1,1,37,1,90.57,83,0,6,3351.09
1968,2021-04-04,2,4,2021,1,14,1,1,42,1,72.96,83,1,8,3064.32
1969,2021-05-05,2,5,2021,0,12,0,1,51,1,76.31,83,1,15,3891.81
1970,2020-03-03,1,3,2020,1,3,1,1,40,1,100.0,140,0,2,5448.8
1971,2020-05-05,2,5,2020,1,1,1,1,43,1,100.0,140,1,8,5494.97
1972,2021-07-07,3,7,2021,1,14,1,1,47,1,100.0,140,1,14,6336.07
1973,2021-09-09,3,9,2021,0,12,1,0,23,2,100.0,140,1,15,2906.97
1974,2021-10-10,4,10,2021,1,14,1,0,35,1,100.0,140,0,11,4767.7
1975,2021-11-11,4,11,2021,1,3,1,0,34,1,100.0,140,1,3,3819.56
1976,2020-11-11,4,11,2020,1,3,1,0,25,1,100.0,140,0,9,3861.75
1977,2021-11-11,4,11,2021,1,10,1,0,45,1,100.0,140,1,16,6319.35
1978,2021-12-12,4,12,2021,1,3,1,0,47,1,100.0,140,1,17,6996.42
1979,2020-01-01,1,1,2020,1,3,1,0,49,1,100.0,140,0,7,6949.67
1980,2020-02-02,1,2,2020,1,3,1,0,40,1,100.0,140,1,12,4550.0
1981,2021-04-04,2,4,2021,1,7,1,0,29,1,100.0,140,0,5,4479.63
1982,2021-06-06,2,6,2021,1,3,0,1,39,1,100.0,140,1,17,5148.0
1983,2020-07-07,3,7,2020,1,7,1,1,24,2,100.0,140,0,11,2932.08
1984,2021-08-08,3,8,2021,0,4,1,1,25,1,100.0,140,0,2,3159.75
1985,2020-08-08,3,8,2020,1,3,1,0,36,1,100.0,140,1,15,4297.32
1986,2020-10-10,4,10,2020,1,6,1,1,50,0,100.0,140,1,1,7723.5
1987,2021-10-10,4,10,2021,1,3,1,0,45,1,100.0,140,0,11,5497.65
1988,2020-11-11,4,11,2020,0,12,1,0,26,1,100.0,140,1,4,4052.88
1989,2020-11-11,4,11,2020,0,13,1,1,21,1,100.0,140,1,12,3135.93
1990,2020-11-11,4,11,2020,1,8,1,0,42,1,100.0,140,1,4,5013.54
1991,2020-12-12,4,12,2020,1,15,1,0,32,1,100.0,140,1,3,5302.72
1992,2021-01-01,1,1,2021,1,3,1,0,31,2,94.58,140,1,1,2931.98
1993,2020-02-02,1,2,2020,1,9,1,0,33,2,53.27,140,1,17,1757.91
1994,2021-03-03,1,3,2021,1,14,1,0,45,1,100.0,140,0,11,6763.05
1995,2021-04-04,2,4,2021,1,3,1,0,76,0,100.0,140,1,14,11739.7
1996,2021-05-05,2,5,2021,1,3,1,1,70,0,100.0,140,1,12,9240.0
1997,2021-02-02,1,2,2021,1,1,1,1,50,1,64.83,68,1,12,3241.5
1998,2020-04-04,2,4,2020,1,0,1,1,28,2,70.29,68,1,4,1968.12
1999,2020-06-06,2,6,2020,1,9,1,0,50,1,81.89,68,1,1,4094.5
2000,2020-08-08,3,8,2020,0,12,1,1,28,2,66.19,68,0,7,1853.32
2001,2020-10-10,4,10,2020,1,3,1,1,44,1,77.11,68,0,10,3392.84
2002,2020-10-10,4,10,2020,1,14,1,1,27,2,73.02,68,0,9,1971.54
2003,2021-11-11,4,11,2021,1,3,1,0,30,2,72.33,68,1,1,2169.9
2004,2021-11-11,4,11,2021,1,2,1,1,43,2,66.19,68,1,8,2846.17
2005,2021-01-01,1,1,2021,1,2,1,1,29,2,69.6,68,0,13,2018.4
2006,2021-02-02,1,2,2021,1,14,1,0,48,2,56.64,68,1,16,2718.72
2007,2021-04-04,2,4,2021,1,6,1,0,33,2,60.05,68,1,17,1981.65
2008,2020-05-05,2,5,2020,1,14,1,1,40,1,75.06,68,0,11,3002.4
2009,2021-06-06,2,6,2021,1,3,0,1,48,2,61.42,68,1,17,2948.16
2010,2020-07-07,3,7,2020,1,3,1,1,41,1,81.89,68,1,17,3357.49
2011,2020-08-08,3,8,2020,1,7,1,0,21,2,55.96,68,1,17,1175.16
2012,2021-09-09,3,9,2021,1,3,1,0,32,2,71.65,68,0,9,2292.8
2013,2020-10-10,4,10,2020,1,1,1,1,43,1,76.43,68,1,15,3286.49
2014,2020-11-11,4,11,2020,1,15,1,1,30,2,77.79,68,0,2,2333.7
2015,2021-11-11,4,11,2021,1,3,1,0,35,2,76.43,68,0,0,2675.05
2016,2020-11-11,4,11,2020,1,0,1,1,45,1,96.92,68,1,4,4361.4
2017,2020-12-12,4,12,2020,1,3,1,0,34,2,59.37,68,0,0,2018.58
2018,2021-12-12,4,12,2021,1,5,1,1,26,1,100.0,68,1,1,3710.98
2019,2021-01-01,1,1,2021,1,15,1,1,39,2,73.0,68,1,14,2847.0
2020,2020-03-03,1,3,2020,0,13,0,0,41,1,73.32,68,1,3,3006.12
2021,2020-03-03,1,3,2020,1,1,1,0,41,2,68.24,68,0,13,2797.84
2022,2021-04-04,2,4,2021,1,8,0,1,64,1,60.05,68,1,4,3843.2
2023,2021-05-05,2,5,2021,1,9,1,0,18,2,75.06,68,1,3,1351.08
2024,2021-01-01,1,1,2021,1,10,1,1,49,2,34.47,41,0,11,1689.03
2025,2020-03-03,1,3,2020,1,3,1,0,48,2,34.47,41,0,13,1654.56
2026,2020-05-05,2,5,2020,1,2,1,0,46,2,33.23,41,1,16,1528.58
2027,2020-09-09,3,9,2020,1,14,1,1,26,2,38.98,41,1,3,1013.48
2028,2020-10-10,4,10,2020,1,14,1,1,37,2,38.98,41,0,7,1442.26
2029,2021-11-11,4,11,2021,1,3,1,1,35,2,33.23,41,0,6,1163.05
2030,2020-11-11,4,11,2020,1,14,1,0,23,2,42.26,41,1,4,971.98
2031,2021-11-11,4,11,2021,1,8,1,0,22,2,41.03,41,1,12,902.66
2032,2020-12-12,4,12,2020,1,1,1,1,39,2,33.23,41,1,8,1295.97
2033,2020-01-01,1,1,2020,1,9,1,0,44,2,34.88,41,0,7,1534.72
2034,2020-03-03,1,3,2020,1,3,1,0,27,2,43.9,41,0,2,1185.3
2035,2020-04-04,2,4,2020,1,1,1,1,46,2,36.93,41,1,14,1698.78
2036,2020-08-08,3,8,2020,1,3,1,0,33,2,41.85,41,0,10,1381.05
2037,2021-09-09,3,9,2021,1,11,1,0,33,2,40.62,41,0,6,1340.46
2038,2020-10-10,4,10,2020,1,3,1,0,24,2,40.21,41,0,10,965.04
2039,2021-10-10,4,10,2021,1,14,1,1,31,2,35.29,41,1,12,1093.99
2040,2021-11-11,4,11,2021,1,3,1,1,41,1,77.24,41,1,4,3166.84
2041,2020-11-11,4,11,2020,0,4,1,1,22,2,97.44,41,0,10,2143.68
2042,2020-01-01,1,1,2020,1,14,1,1,46,2,37.34,41,1,8,1717.64
2043,2021-02-02,1,2,2021,1,3,1,1,43,1,95.03,41,1,15,4086.29
2044,2021-04-04,2,4,2021,1,0,1,1,15,2,36.93,41,0,9,553.95
2045,2020-05-05,2,5,2020,1,5,0,1,15,2,43.49,41,1,14,652.35
2046,2020-01-01,1,1,2020,1,3,1,0,26,2,100.0,118,1,17,2921.62
2047,2021-04-04,2,4,2021,1,1,1,0,44,1,100.0,118,1,16,5568.64
2048,2021-06-06,2,6,2021,1,1,1,0,20,2,96.99,118,0,13,1939.8
2049,2021-08-08,3,8,2021,1,3,1,1,40,1,94.62,118,1,15,3784.8
2050,2020-09-09,3,9,2020,1,0,1,1,23,2,100.0,118,0,0,2802.09
2051,2020-10-10,4,10,2020,1,3,1,1,24,2,99.36,118,0,9,2384.64
2052,2021-11-11,4,11,2021,1,3,1,1,29,2,100.0,118,0,11,2915.66
2053,2021-11-11,4,11,2021,1,3,1,0,49,1,100.0,118,0,7,5795.72
2054,2021-11-11,4,11,2021,1,1,1,1,34,1,100.0,118,1,4,3699.88
2055,2021-12-12,4,12,2021,0,12,1,1,28,2,100.0,118,0,2,2980.6
2056,2020-02-02,1,2,2020,1,3,1,1,37,1,100.0,118,0,2,5032.74
2057,2021-03-03,1,3,2021,1,3,1,0,45,1,100.0,118,1,16,4737.15
2058,2020-05-05,2,5,2020,1,3,1,1,46,1,100.0,118,0,9,6311.2
2059,2021-07-07,3,7,2021,1,14,1,0,22,1,100.0,118,1,8,3070.54
2060,2021-08-08,3,8,2021,1,14,1,1,39,1,100.0,118,0,11,4797.39
2061,2020-09-09,3,9,2020,1,1,1,1,27,1,100.0,118,0,5,3832.38
2062,2020-10-10,4,10,2020,0,12,1,0,36,1,100.0,118,1,3,4641.48
2063,2020-10-10,4,10,2020,1,3,1,1,38,1,100.0,118,0,5,4000.26
2064,2021-11-11,4,11,2021,1,0,1,1,44,1,100.0,118,0,5,5325.76
2065,2020-11-11,4,11,2020,1,6,1,0,31,1,100.0,118,1,16,4618.69
2066,2021-12-12,4,12,2021,1,1,1,0,23,1,100.0,118,0,10,3182.97
2067,2020-12-12,4,12,2020,1,3,1,1,22,2,100.0,118,1,16,2603.04
2068,2021-01-01,1,1,2021,1,14,1,1,28,2,50.32,118,1,15,1408.96
2069,2020-02-02,1,2,2020,1,3,1,0,21,2,93.91,118,0,9,1972.11
2070,2021-03-03,1,3,2021,1,9,1,0,37,1,100.0,118,0,2,5207.75
2071,2020-05-05,2,5,2020,1,3,1,0,31,1,100.0,118,0,6,4253.2
2072,2020-01-01,1,1,2020,1,3,1,1,25,2,100.0,97,0,11,2873.0
2073,2021-03-03,1,3,2021,1,14,1,0,26,2,86.68,97,0,10,2253.68
2074,2021-05-05,2,5,2021,1,3,1,0,34,1,100.0,97,0,9,3576.12
2075,2020-07-07,3,7,2020,1,5,1,0,29,1,100.0,97,0,10,3276.13
2076,2020-09-09,3,9,2020,1,14,1,1,20,2,90.57,97,0,5,1811.4
2077,2021-10-10,4,10,2021,1,1,1,1,42,1,91.55,97,0,11,3845.1
2078,2021-11-11,4,11,2021,1,1,1,0,22,2,100.0,97,0,9,2571.14
2079,2021-11-11,4,11,2021,0,13,1,1,47,1,100.0,97,0,11,5035.11
2080,2020-11-11,4,11,2020,1,8,1,0,20,2,100.0,97,1,1,2279.0
2081,2020-12-12,4,12,2020,1,6,1,0,33,1,97.39,97,1,3,3213.87
2082,2020-01-01,1,1,2020,1,14,1,1,39,1,90.57,97,0,7,3532.23
2083,2021-03-03,1,3,2021,0,12,1,0,33,1,100.0,97,0,2,3406.59
2084,2020-04-04,2,4,2020,1,3,1,0,40,1,86.68,97,0,5,3467.2
2085,2021-06-06,2,6,2021,1,14,1,1,46,1,78.89,97,0,9,3628.94
2086,2020-07-07,3,7,2020,1,3,1,0,48,1,97.39,97,0,0,4674.72
2087,2020-08-08,3,8,2020,1,3,1,0,21,2,78.89,97,0,11,1656.69
2088,2020-09-09,3,9,2020,0,12,1,1,45,1,100.0,97,1,15,5171.4
2089,2021-10-10,4,10,2021,1,3,1,0,33,1,100.0,97,0,0,3342.57
2090,2020-10-10,4,10,2020,1,14,1,1,44,1,100.0,97,1,12,4884.88
2091,2021-11-11,4,11,2021,1,1,1,0,33,1,100.0,97,0,9,6267.69
2092,2020-11-11,4,11,2020,1,14,1,1,39,1,100.0,97,1,3,4424.16
2093,2020-11-11,4,11,2020,1,3,1,1,39,2,50.31,97,1,12,1962.09
2094,2021-12-12,4,12,2021,1,6,1,1,41,1,100.0,97,0,5,6847.0
2095,2021-01-01,1,1,2021,0,12,1,1,40,1,86.92,97,1,12,3476.8
2096,2020-02-02,1,2,2020,1,14,1,1,33,1,100.0,97,0,6,4592.61
2097,2020-05-05,2,5,2020,1,15,0,1,28,2,78.89,97,0,7,2208.92
2098,2020-02-02,1,2,2020,1,3,1,0,26,2,63.76,72,0,7,1657.76
2099,2021-04-04,2,4,2021,1,8,1,0,29,2,85.49,72,0,11,2479.21
2100,2021-06-06,2,6,2021,1,3,1,1,46,1,77.52,72,0,10,3565.92
2101,2020-08-08,3,8,2020,1,14,1,1,33,2,84.77,72,0,10,2797.41
2102,2021-10-10,4,10,2021,1,14,1,0,48,1,78.25,72,0,7,3756.0
2103,2020-01-01,1,1,2020,1,2,1,1,40,2,71.0,72,1,3,2840.0
2104,2020-02-02,1,2,2020,1,8,1,1,23,2,74.62,72,0,13,1716.26
2105,2020-04-04,2,4,2020,1,6,1,1,40,1,81.14,72,0,0,3245.6
2106,2020-05-05,2,5,2020,1,14,1,0,37,2,74.62,72,0,9,2760.94
2107,2021-06-06,2,6,2021,1,9,1,0,24,2,75.35,72,0,9,1808.4
2108,2020-07-07,3,7,2020,1,3,1,1,27,2,62.31,72,1,16,1682.37
2109,2021-08-08,3,8,2021,1,3,1,0,21,2,71.0,72,0,13,1491.0
2110,2020-09-09,3,9,2020,1,3,1,0,23,2,72.45,72,1,3,1666.35
2111,2020-10-10,4,10,2020,1,1,1,0,44,1,83.32,72,0,5,3666.08
2112,2021-11-11,4,11,2021,1,14,1,0,35,2,83.32,72,0,2,2916.2
2113,2021-11-11,4,11,2021,1,3,1,0,43,2,60.86,72,1,4,2616.98
2114,2021-11-11,4,11,2021,1,3,1,0,40,1,84.77,72,0,9,3390.8
2115,2020-12-12,4,12,2020,1,9,1,0,35,1,89.9,72,0,13,3146.5
2116,2020-12-12,4,12,2020,1,5,1,0,25,2,62.46,72,0,2,1561.5
2117,2021-02-02,1,2,2021,1,3,1,0,43,0,100.0,72,1,3,10039.6
2118,2021-03-03,1,3,2021,1,3,0,1,50,1,63.34,72,1,14,3167.0
2119,2021-03-03,1,3,2021,1,3,1,0,45,1,78.25,72,1,4,3521.25
2120,2021-04-04,2,4,2021,1,8,0,1,52,1,81.14,72,0,6,4219.28
2121,2021-05-05,2,5,2021,1,3,1,1,48,1,74.62,72,1,4,3581.76
2122,2021-03-03,1,3,2021,1,2,1,0,31,2,68.71,80,0,0,2130.01
2123,2020-05-05,2,5,2020,1,3,1,0,29,2,71.14,80,1,17,2063.06
2124,2020-07-07,3,7,2020,1,14,1,1,23,2,87.31,80,0,5,2008.13
2125,2020-09-09,3,9,2020,0,12,1,0,31,2,64.67,80,1,17,2004.77
2126,2020-10-10,4,10,2020,1,14,1,1,23,2,67.1,80,0,0,1543.3
2127,2020-11-11,4,11,2020,1,5,1,1,24,2,94.58,80,1,1,2269.92
2128,2021-11-11,4,11,2021,1,0,1,1,28,2,71.14,80,1,15,1991.92
2129,2020-11-11,4,11,2020,1,7,1,1,44,2,66.29,80,1,16,2916.76
2130,2020-01-01,1,1,2020,1,3,1,1,22,2,92.16,80,0,13,2027.52
2131,2020-02-02,1,2,2020,1,3,1,1,46,1,70.33,80,0,7,3235.18
2132,2020-04-04,2,4,2020,1,9,1,1,22,2,93.77,80,1,3,2062.94
2133,2021-05-05,2,5,2021,1,3,1,0,38,1,87.31,80,1,14,3317.78
2134,2021-06-06,2,6,2021,0,12,1,1,47,1,83.27,80,1,8,3913.69
2135,2021-08-08,3,8,2021,0,12,1,0,48,1,75.18,80,1,16,3608.64
2136,2020-08-08,3,8,2020,1,3,1,0,40,1,88.12,80,0,6,3524.8
2137,2021-09-09,3,9,2021,1,3,1,0,32,2,80.84,80,0,2,2586.88
2138,2020-10-10,4,10,2020,1,3,1,1,49,1,97.01,80,0,7,4753.49
2139,2020-11-11,4,11,2020,1,1,1,1,43,1,85.69,80,1,14,3684.67
2140,2020-11-11,4,11,2020,0,13,1,1,41,1,100.0,80,1,17,5715.4
2141,2020-11-11,4,11,2020,1,7,1,0,30,1,100.0,80,1,17,3098.7
2142,2020-12-12,4,12,2020,1,6,1,1,28,2,95.39,80,1,17,2670.92
2143,2021-01-01,1,1,2021,1,3,1,1,43,1,100.0,80,1,17,5154.41
2144,2021-02-02,1,2,2021,1,3,1,0,41,1,100.0,80,0,2,4894.17
2145,2021-03-03,1,3,2021,1,14,1,0,30,2,82.42,80,1,16,2472.6
2146,2020-01-01,1,1,2020,1,3,1,0,31,1,100.0,96,1,16,3224.31
2147,2020-04-04,2,4,2020,1,3,1,1,32,1,100.0,96,0,2,3667.52
2148,2021-05-05,2,5,2021,1,3,1,1,43,1,96.31,96,1,16,4141.33
2149,2020-07-07,3,7,2020,1,14,1,1,26,2,100.0,96,1,14,2829.58
2150,2021-09-09,3,9,2021,1,3,1,0,27,1,100.0,96,1,17,3068.55
2151,2020-10-10,4,10,2020,1,15,0,1,24,2,100.0,96,1,12,2634.96
2152,2020-11-11,4,11,2020,1,2,1,1,22,2,100.0,96,0,9,2436.72
2153,2020-11-11,4,11,2020,1,3,1,1,46,1,100.0,96,1,14,4607.36
2154,2021-11-11,4,11,2021,1,0,1,1,37,1,97.27,96,0,2,3598.99
2155,2020-12-12,4,12,2020,0,12,1,0,49,1,80.9,96,0,9,3964.1
2156,2020-02-02,1,2,2020,1,3,1,0,21,2,100.0,96,1,8,2244.9
2157,2020-03-03,1,3,2020,1,14,1,1,25,2,100.0,96,1,14,2793.0
2158,2020-05-05,2,5,2020,1,9,1,1,37,1,100.0,96,0,13,4133.64
2159,2021-06-06,2,6,2021,1,3,1,1,45,1,86.68,96,0,11,3900.6
2160,2020-07-07,3,7,2020,1,5,1,0,32,2,85.72,96,1,4,2743.04
2161,2021-08-08,3,8,2021,0,13,1,0,29,2,82.83,96,0,10,2402.07
2162,2020-09-09,3,9,2020,1,3,1,1,26,2,83.79,96,0,13,2178.54
2163,2021-10-10,4,10,2021,0,12,1,0,28,1,100.0,96,1,17,3155.04
2164,2021-10-10,4,10,2021,1,6,1,1,27,2,87.64,96,1,14,2366.28
2165,2020-11-11,4,11,2020,1,1,1,1,20,2,98.18,96,0,7,1963.6
2166,2021-11-11,4,11,2021,1,14,1,1,44,1,100.0,96,0,11,4746.28
2167,2020-11-11,4,11,2020,1,3,1,1,42,1,100.0,96,0,7,6386.94
2168,2020-12-12,4,12,2020,1,7,1,0,41,1,100.0,96,1,3,4428.0
2169,2020-01-01,1,1,2020,1,14,1,1,26,1,100.0,96,0,10,4044.04
2170,2020-02-02,1,2,2020,1,14,1,1,26,2,100.0,96,1,17,2708.42
2171,2021-05-05,2,5,2021,1,7,1,0,26,2,100.0,96,0,10,2904.72
2172,2021-05-05,2,5,2021,1,3,0,0,41,1,86.68,96,0,5,3553.88
2173,2020-02-02,1,2,2020,1,1,1,1,20,2,92.9,99,0,13,1858.0
2174,2020-04-04,2,4,2020,1,8,1,0,22,2,100.0,99,1,3,2461.36
2175,2021-06-06,2,6,2021,1,3,1,1,23,2,100.0,99,1,16,2642.01
2176,2020-08-08,3,8,2020,1,14,1,0,33,1,93.9,99,0,13,3098.7
2177,2021-10-10,4,10,2021,1,14,1,1,28,1,100.0,99,0,7,3244.36
2178,2020-11-11,4,11,2020,1,3,1,1,44,1,98.89,99,0,10,4351.16
2179,2020-01-01,1,1,2020,1,2,1,0,46,1,79.91,99,1,12,3675.86
2180,2021-02-02,1,2,2021,1,8,1,0,21,2,100.0,99,0,6,2475.27
2181,2020-04-04,2,4,2020,1,6,1,1,41,1,100.0,99,1,4,4177.49
2182,2020-05-05,2,5,2020,1,14,1,0,31,1,100.0,99,1,4,3282.28
2183,2021-06-06,2,6,2021,1,9,1,0,31,2,79.91,99,1,12,2477.21
2184,2020-07-07,3,7,2020,1,3,1,0,23,2,81.91,99,1,12,1883.93
2185,2020-08-08,3,8,2020,0,12,1,1,37,1,98.89,99,1,14,3658.93
2186,2020-09-09,3,9,2020,1,3,1,1,26,2,100.0,99,0,2,2856.88
2187,2020-10-10,4,10,2020,1,1,1,0,24,2,79.91,99,1,1,1917.84
2188,2020-11-11,4,11,2020,0,13,1,1,47,1,100.0,99,1,1,5305.36
2189,2021-11-11,4,11,2021,1,1,1,0,45,2,63.91,99,1,3,2875.95
2190,2020-11-11,4,11,2020,1,3,1,1,55,1,100.0,99,0,11,6482.85
2191,2021-12-12,4,12,2021,1,9,1,0,46,1,81.17,99,1,16,3733.82
2192,2021-01-01,1,1,2021,1,7,1,0,50,1,100.0,99,0,7,6576.5
2193,2020-02-02,1,2,2020,1,3,1,0,37,1,100.0,99,0,13,6353.27
2194,2020-03-03,1,3,2020,1,3,1,0,44,1,94.9,99,1,4,4175.6
2195,2021-04-04,2,4,2021,1,8,0,1,49,1,100.0,99,0,7,4992.61
2196,2020-05-05,2,5,2020,1,3,1,0,45,1,100.0,99,0,0,4764.6
2197,2021-03-03,1,3,2021,1,3,1,0,27,2,43.45,40,1,3,1173.15
2198,2020-05-05,2,5,2020,0,13,1,0,31,2,44.66,40,0,9,1384.46
2199,2020-07-07,3,7,2020,1,14,1,1,33,2,40.23,40,0,10,1327.59
2200,2021-08-08,3,8,2021,1,14,1,0,31,2,35.8,40,0,0,1109.8
2201,2020-10-10,4,10,2020,1,14,1,1,35,2,35.4,40,0,2,1239.0
2202,2020-11-11,4,11,2020,1,5,1,1,26,2,39.83,40,1,3,1035.58
2203,2021-11-11,4,11,2021,1,0,1,0,34,2,45.46,40,1,4,1545.64
2204,2021-11-11,4,11,2021,1,3,1,1,46,2,32.99,40,1,16,1517.54
2205,2020-01-01,1,1,2020,1,0,1,1,41,2,42.24,40,0,9,1731.84
2206,2021-02-02,1,2,2021,1,3,1,0,43,2,39.43,40,1,8,1695.49
2207,2021-04-04,2,4,2021,1,1,1,0,26,2,40.23,40,1,15,1045.98
2208,2020-05-05,2,5,2020,1,3,1,1,36,2,48.28,40,0,11,1738.08
2209,2020-06-06,2,6,2020,0,12,1,0,20,2,32.59,40,0,5,651.8
2210,2020-08-08,3,8,2020,0,12,1,0,27,2,36.61,40,1,3,988.47
2211,2021-08-08,3,8,2021,0,12,1,0,37,2,41.03,40,1,16,1518.11
2212,2021-09-09,3,9,2021,1,6,1,0,24,2,42.24,40,1,14,1013.76
2213,2020-10-10,4,10,2020,1,3,1,0,36,2,43.05,40,0,7,1549.8
2214,2021-11-11,4,11,2021,1,1,1,1,29,2,38.22,40,1,17,1108.38
2215,2020-11-11,4,11,2020,0,13,1,1,28,1,100.0,40,0,7,4102.56
2216,2020-11-11,4,11,2020,1,3,1,1,29,1,100.0,40,1,17,3713.16
2217,2020-12-12,4,12,2020,1,3,1,1,38,2,39.83,40,0,11,1513.54
2218,2020-01-01,1,1,2020,1,2,1,1,48,2,48.28,40,1,12,2317.44
2219,2021-02-02,1,2,2021,1,3,1,0,40,1,82.46,40,1,8,3298.4
2220,2021-03-03,1,3,2021,1,14,1,0,41,2,44.56,40,0,0,1826.96
2221,2021-04-04,2,4,2021,1,9,1,0,30,2,40.23,40,0,11,1206.9
2222,2021-01-01,1,1,2021,1,3,1,0,35,2,47.62,54,1,1,1666.7
2223,2021-04-04,2,4,2021,1,3,1,0,28,2,55.73,54,0,6,1560.44
